customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0620,Female,0,36.0,No,dsl,Month-to-month,Yes,Credit card,52.41,1799.86,No
CUST-0891,Female,0,8.0,Yes,DSL,Two year,YES,Mailed check,,709.1,No
CUST-0836,Male,0,29.0,No,None,Month-to-month,Yes,Mailed check,104.83,--,yes
CUST-0646,Female,0,13.0,Yes,FiberOptic,month-to-month,Yes,Mailed check,71.93,909.44,Yes
CUST-0882,Female,1,69.0,Yes,No,Month-to-month,Yes,Electronic check,101.69,7000.36,no
CUST-0557,Male,0,70.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,72.89,4854.47,Yes
CUST-1000,Male,0,24.0,Yes,Fiber optic,Two year,No,Credit card,58.6,1361.45,No
CUST-0578,Female,0,59.0,Yes,No,Month-to-month,No,Credit card,,1753.91,No
CUST-0796,Female,0,17.0,Yes,DSL,Month-to-month,Yes,Bank transfer,55.52,898.6,No
CUST-0086,Male,0,58.0,No,Fiber optic,One year,Yes,Credit card,23.23,1315.72,No
CUST-0243,Female,0,14.0,Yes,DSL,Monthly,Yes,Credit card,71.04,998.05,Yes
CUST-0699,Male,1,41.0,Yes,DSL,Monthly,nO,Electronic check,89.84,3687.4,Yes
CUST-0910,  Male  ,0,,yEs,No,Monthly,Yes,Bank transfer,63.52,1623.02,Yes
CUST-0160,Female,0,50.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,62.44,3100.88,Yes
CUST-0525,Female,0,11.0,yEs,DSL,Month-to-month,Yes,Mailed check,89.52,941.32,Yes
CUST-0036,Female,0,49.0,Yes,Fiber optic,Monthly,No,Credit card,48.44,2374.1,No
CUST-0541,Female,0,47.0,Yes,Fiber optic,Monthly,Yes,  Credit card  ,98.44,4422.88,Yes
CUST-0171,Female,0,62.0,No,Fiber optic,Month-to-month,Yes,  Mailed check  ,,3006.28,No
CUST-0655,Male,0,53.0,YES,fiber optic,Monthly,Yes,Mailed check,97.34,5306.85,Yes
CUST-0927,Male,0,9.0,Yes,NO,Month-to-month,Yes,Mailed check,46.49,434.22,No
CUST-0893,Female,0,33.0,yes,DSL,Two year,Yes,Bank transfer,93.08,3196.35,No
CUST-0883,Male,0,6.0,Yes,DSL,Month-to-month,Yes,Mailed check,96.18,595.7,Yes
CUST-0984,Male,0,40.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,40.18,1641.3,No
CUST-0734,Female,0,24.0,Yes,DSL,One year,No,Electronic check,72.41,1732.79,Yes
CUST-0096,Male,0,39.0,Yes,DSL,Month-to-month,Yes,Electronic check,47.88,1888.22,No
CUST-0564,Male,0,64.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.26,,Yes
CUST-0241,Female,1,19.0,Yes,DSL,month to month,Yes,Electronic check,22.91,454.4,No
CUST-0743,Female,0,42.0,Yes,DSL,One year,No,Electronic check,,1807.65,No
CUST-0575,Female,0,63.0,Yes,DSL,One year,No,Electronic check,67.94,4257.36,Yes
CUST-0691,Male,0,34.0,Yes,None,One year,No,Bank transfer,46.46,na,no
CUST-0461,  Male  ,0,,Yes,NO,One year,Yes,Bank transfer,,998.58,No
CUST-0554,Female,1,26.0,Yes,Fiber optic,Two year,Yes,Mailed check,24.77,657.82,No
CUST-0858,Male,0,68.0,Yes,Fiber optic,Month-to-month,No,Mailed check,75.57,,Yes
CUST-0914,  Male  ,0,59.0,yes,DSL,Month-to-month,No,Mailed check,50.51,3120.6,No
CUST-0207,Male,0,15.0,Yes,DSL,Month-to-month,No,Electronic check,48.82,704.46,No
CUST-0393,Male,0,29.0,Yes,DSL,Month-to-month,No,Electronic check,,1170.84,No
CUST-0795,Male,0,3.0,Yes,No,month to month,Yes,Mailed check,99.35,310.4,yEs
CUST-0398,Male,0,51.0,yes,Fiber optic,Month-to-month,Yes,Credit card,31.48,1628.55,No
CUST-0767,Female,0,3.0,Yes,DSL,One year,Yes,Credit card,,186.56,nO
CUST-0884,Male,0,38.0,Yes,No,Month-to-month,No,Credit card,64.14,2381.59,No
CUST-0218,Female,0,23.0,Yes,No,2 year,Yes,Mailed check,106.61,2557.6,No
CUST-0005,Male,0,10.0,Yes,No,Monthly,no,Credit card,26.77,277.04,NO
CUST-0769,Male,0,70.0,Yes,Fiber optic,One year,Yes,Electronic check,100.73,,No
CUST-0643,Male,0,60.0,Yes,Dsl,Month-to-month,Yes,Mailed check,28.54,1791.85,No
CUST-0934,Female,0,66.0,Yes,No,Month-to-month,No,Mailed check,47.13,3223.45,Yes
CUST-0613,  Female  ,0,15.0,Yes,fiber optic,Month-to-month,No,Mailed check,69.87,?,Yes
CUST-0739,Male,0,25.0,Yes,DSL,One year,Yes,Electronic check,51.09,1267.94,no
CUST-0547,Male,0,20.0,YES,Fiber optic,Two year,NO,Credit card,57.79,1128.42,No
CUST-0726,Female,0,60.0,No,No,One year,nO,Mailed check,101.26,6362.32,No
CUST-0954,  Female  ,0,18.0,No,No,One year,No,Bank transfer,70.38,1255.28,No
CUST-0684,  Female  ,0,,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,35.72, ,No
CUST-0099,Male,0,50.0,Yes,DSL,two year,Yes,Electronic check,95.51,4935.82,No
CUST-0805,Male,0,28.0,Yes,DSL,Month-to-month,Yes,  Credit card  ,21.07,,Yes
CUST-0728,Female,1,10.0,yes,Fiber optic,Two year,No,  Bank transfer  ,108.3,1105.35,No
CUST-0574,Female,1,19.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,88.3,1669.01,yes
CUST-0407,  Male  ,1,16.0,Yes,DSL,Month-to-month,No,Bank transfer,,1550.0,No
CUST-0503,Male,0,22.0,yEs,No,Two year,No,Electronic check,89.0,1973.67,No
CUST-0048,Female,0,61.0,Yes,No,Two Year,No,Electronic check,,1895.65,no
CUST-0033,Male,0,69.0,Yes,DSL,Month-to-month,Yes,Credit card,59.26,4237.0,No
CUST-0780,Female,1,54.0,yEs,Fiber optic,Two year,Yes,Credit card,78.84,4290.96,Yes
CUST-0840,Female,0,9.0,yEs,DSL,Month-to-month,Yes,Bank transfer,39.24,355.82,No
CUST-0201,  Female  ,0,67.0,No,Fiber optic,Month-to-month,No,Electronic check,40.67,na,Yes
CUST-0135,Female,0,12.0,Yes,NO,month-to-month,No,Credit card,73.02,879.18,No
CUST-0028,  Female  ,1,14.0,Yes,DSL,One Year,Yes,Bank transfer,89.21,1204.49,No
CUST-0916,Male,0,43.0,Yes,DSL,Month-to-month,Yes,Electronic check,69.69,2938.34,No
CUST-0231,  Female  ,1,22.0,Yes,No,Month-to-month,No,Bank transfer,73.55,1626.29,No
CUST-0490,  Female  ,0,15.0,Yes,DSL,Month-to-month,No,Electronic check,65.02,1016.52,Yes
CUST-0773,Male,1,54.0,Yes,DSL,month to month,Yes,Bank transfer,107.64,5754.64,No
CUST-0379,Female,0,47.0,Yes,Fiber optic,Month-to-month,No,Electronic check,74.43,3521.5,nO
CUST-0289,Male,0,54.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,37.82,2060.72,no
CUST-0419,Female,0,23.0,Yes,No,Month-to-month,Yes,Bank transfer,109.38,2514.11,YES
CUST-0675,Male,0,52.0,Yes,Fiber optic,1 year,Yes,Mailed check,81.55,4134.08,No
CUST-0392,Male,0,63.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,36.14,2366.36,No
CUST-0593,Male,0,41.0,Yes,FiberOptic,Two year,No,Electronic check,64.1,2673.04,No
CUST-0499,Female,0,29.0,yes,DSL,Two year,No,Credit card,83.28,2490.65,No
CUST-0139,Male,0,1.0,No,DSL,Month-to-month,Yes,Bank transfer,20.96,21.61,Yes
CUST-0063,Female,0,66.0,Yes,No,month-to-month,No,Electronic check,35.43,2314.66,No
CUST-0472,Female,0,65.0,No,No,Two year,Yes,Electronic check,109.97,6925.47,no
CUST-0648,Female,0,31.0,Yes,Fiber optic,One Year,No,Electronic check,35.9,1124.49,NO
CUST-0129,Male,0,48.0,Yes,DSL,one year,YES,Credit card,92.29,4481.67,No
CUST-0681,Female,0,53.0,Yes,DSL,Month-to-month,Yes,Bank transfer,38.19,2021.96,Yes
CUST-0521,Female,0,1.0,Yes,DSL,Month-to-month,Yes,  Electronic check  ,20.14,20.33,Yes
CUST-0839,Female,1,4.0,Yes,Fiber optic,Two year,Yes,Mailed check,,321.39,No
CUST-0950,Female,0,67.0,Yes,dsl,One year,No,Credit card,,6066.22,No
CUST-0065,  Male  ,0,51.0,Yes,DSL,Month-to-month,No,Electronic check,82.4,?,Yes
CUST-0813,Male,0,47.0,Yes,Fiber optic,Two year,Yes,Electronic check,51.49,2347.35,Yes
CUST-0015,Male,0,50.0,Yes,Fiber optic,Two year,yes,  Bank transfer  ,88.31,na,No
CUST-0157,  Female  ,0,5.0,Yes,FiberOptic,Month-to-month,Yes,Electronic check,86.97,441.97,Yes
CUST-0041,Male,0,33.0,Yes,Fiber optic,month-to-month,Yes,Bank transfer,28.55,928.67,No
CUST-0493,Male,0,37.0,Yes,DSL,One year,Yes,Mailed check,49.16,1760.4,No
CUST-0380,Male,0,18.0,Yes,Fiber optic,Two year,Yes,Mailed check,63.21,1189.81,No
CUST-0188,Female,0,35.0,YES,DSL,Month-to-month,No,Electronic check,69.96,2502.09,nO
CUST-0764,Female,0,7.0,Yes,No,Two year,YES,Credit card,106.47,779.16,No
CUST-0217,Male,0,6.0,Yes,Fiber optic,One year,Yes,Electronic check,101.96,602.64,No
CUST-0922,Male,0,65.0,Yes,DSL,One year,Yes,  Electronic check  ,,5074.97,No
CUST-0792,Female,0,10.0,Yes,DSL,month-to-month,Yes,Credit card,101.4,996.33,Yes
CUST-0053,Female,1,39.0,Yes,None,One year,Yes,Bank transfer,70.69,2884.94,yEs
CUST-0879,Male,0,61.0,Yes,No,Month-to-month,Yes,Bank transfer,22.37,1302.44,Yes
CUST-0338,Female,0,-3.0,Yes,None,Two year,Yes,Credit card,72.35,3111.5,No
CUST-0749,Female,0,18.0,No,Fiber optic,Month-to-month,No,Electronic check,,1973.36,No
CUST-0720,Female,0,51.0,Yes,Fiber optic,Two Year,No,Credit card,63.92,3176.41,Yes
CUST-0725,Female,0,33.0,yes,DSL,Month-to-month,Yes,Credit card,71.45,2345.94,No
CUST-0296,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,50.64,,No
CUST-0702,Male,0,44.0,YES,Fiber optic,Month-to-month,Yes,Mailed check,47.87,2139.94,NO
CUST-0252,Male,0,33.0,Yes,DSL,2 year,Yes,Bank transfer,98.78,3402.76,No
CUST-0727,Male,0,55.0,Yes,DSL,Month-to-month,Yes,Electronic check,55.5,3159.42,No
CUST-0462,Female,0,,Yes,Fiber optic,One year,NO,Mailed check,59.27,2524.81,No
CUST-0456,Male,1,20.0,Yes,DSL,One year,No,Mailed check,21.12,417.45,No
CUST-0271,Female,0,64.0,Yes,No,month to month,No,  Electronic check  ,81.01,5049.88,Yes
CUST-0816,Female,1,6.0,yEs,Fiber optic,Month-to-month,YES,Bank transfer,78.33,489.33,Yes
CUST-0863,Female,0,52.0,Yes,Fiber optic,Two Year,Yes,Mailed check,87.31,4607.06,No
CUST-0270,Male,0,11.0,Yes,No,Month-to-month,No,Bank transfer,,na,YES
CUST-0202,Male,0,4.0,Yes,DSL,One year,Yes,Credit card,41.57,164.27,No
CUST-0162,Female,0,60.0,Yes,DSL,One year,Yes,Mailed check,59.51,3723.27,No
CUST-0556,Male,0,52.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,43.41,2363.9,Yes
CUST-0730,Male,0,23.0,YES,Fiber optic,Month-to-month,Yes,Credit card,66.03,1467.84,No
CUST-0402,Female,0,70.0,Yes,Dsl,Two year,Yes,  Mailed check  ,60.24,4341.29,no
CUST-0703,Male,0,64.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,33.05,2103.77,No
CUST-0477,Male,0,,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.35,2392.83,Yes
CUST-0822,Male,0,7.0,Yes,fiber optic,1 year,Yes,  Electronic check  ,77.39,,No
CUST-0772,Female,0,28.0,yEs,Fiber optic,Month-to-month,Yes,Credit card,63.66,1741.56,No
CUST-0106,  Male  ,0,8.0,Yes,No,Month-to-month,No,Electronic check,70.39,570.16,No
CUST-0566,Female,0,53.0,Yes,DSL,One year,Yes,Mailed check,102.62,5359.99,No
CUST-0390,Female,0,39.0,Yes,DSL,Month-to-month,No,Bank transfer,32.7,1246.97,No
CUST-0002,Female,0,35.0,Yes,DSL,One year,Yes,Bank transfer,71.41,2420.55,No
CUST-0977,  Female  ,0,-3.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.12,2263.66,No
CUST-0999,Female,0,67.0,Yes,DSL,Month-to-month,Yes,Mailed check,25.48,1669.43,No
CUST-0562,Male,0,15.0,No,DSL,Month-to-month,No,Electronic check,45.06,695.68,Yes
CUST-0932,Female,0,43.0,Yes,Fibre optic,Month-to-month,NO,Bank transfer,41.31,1802.73,No
CUST-0081,Female,0,68.0,Yes,Fiber optic,One year,Yes,Mailed check,104.22,7034.21,No
CUST-0206,Male,0,38.0,Yes,Fiber optic,One year,no,Electronic check,32.1,--,No
CUST-0035,Female,0,37.0,yEs,Fiber optic,One year,No,Credit card,23.38,878.29,No
CUST-0943,Female,0,9.0,Yes,Fiber optic,Month-to-month,No,  Electronic check  ,25.54,224.09,yEs
CUST-0776,Male,0,21.0,Yes,No,Month-to-month,No,Electronic check,103.8,2201.65,No
CUST-0509,Female,0,34.0,Yes,Fiber optic,Month-to-month,No,Electronic check,52.2,1781.83,Yes
CUST-0428,Female,1,53.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,54.33,2877.48,Yes
CUST-0455,Male,0,47.0,Yes,Fiber optic,One year,No,Mailed check,22.4,1049.86,No
CUST-0795,Male,0,3.0,Yes,No,month to month,Yes,Mailed check,99.35,310.4,yEs
CUST-0367,Female,0,61.0,Yes,DSl,Two year,Yes,Mailed check,109.65,6894.12,No
CUST-0092,Female,0,3.0,yes,Fiber optic,Monthly,Yes,Bank transfer,92.43,270.7,Yes
CUST-0340,Male,0,39.0,yEs,no,One year,Yes,Mailed check,88.53,3434.84,No
CUST-0898,Female,0,,Yes,Fiber optic,Two year,no,Mailed check,21.45,893.42,No
CUST-0565,Male,0,51.0,Yes,Fiber optic,One year,Yes,Bank transfer,85.76,4346.63,NO
CUST-0346,  Female  ,0,37.0,Yes,FiberOptic,One year,Yes,Credit card,29.99,1060.33,No
CUST-0777,Male,0,13.0,Yes,No,One year,Yes,Bank transfer,106.49,1331.49,No
CUST-0242,Female,0,47.0,yEs,Fiber optic,Month-to-month,No,  Bank transfer  ,66.82,3062.03,No
CUST-0014,Male,0,68.0,Yes,Fiber optic,Month-to-month,NO,  Credit card  ,90.35,,Yes
CUST-0316,Female,0,6.0,Yes,Fibre optic,Month-to-month,Yes,Credit card,56.56,,Yes
CUST-0601,  Male  ,0,19.0,Yes,DSL,Month-to-month,Yes,Credit card,104.08,1978.17,No
CUST-0388,Male,0,15.0,Yes,DSL,Month-to-month,No,Bank transfer,,545.62,No
CUST-0274,Female,0,69.0,Yes,No,Two year,Yes,Credit card,,4623.91,No
CUST-0167,Male,0,3.0,Yes,Fiber optic,Month-to-month,No,Mailed check,89.64,263.34,Yes
CUST-0841,Male,0,5.0,yEs,No,Month-to-month,No,Mailed check,79.16,381.19,No
CUST-0021,Female,0,20.0,YES,Dsl,Month-to-month,Yes,Mailed check,27.88,537.96,No
CUST-0647,Female,0,56.0,Yes,Fiber optic,Month-to-month,No,Mailed check,33.7,1796.79,No
CUST-0819,Male,0,33.0,Yes,No,Month-to-month,Yes,Electronic check,97.72,3367.18,Yes
CUST-0485,Female,0,64.0,Yes,Fiber optic,Month-to-month,No,Mailed check,74.69,4579.32,Yes
CUST-0859,Female,1,28.0,Yes,DSL,Month-to-month,Yes,Electronic check,88.46,2519.07,No
CUST-0505,Female,0,69.0,Yes,fiber optic,Month-to-month,No,Bank transfer,87.16,5770.01,Yes
CUST-0832,Male,0,59.0,Yes,dsl,One year,no,Electronic check,94.13,5716.4,No
CUST-0244,Male,1,38.0,Yes,No,One year,No,Mailed check,70.5,2729.8,Yes
CUST-0567,Male,0,51.0,No,DSL,Monthly,No,Electronic check,102.07,4983.06,Yes
CUST-0876,  Male  ,0,38.0,Yes,No,Two year,No,  Credit card  ,42.4,1648.63,No
CUST-0563,Male,0,27.0,Yes,Fiber optic,One year,yes,Credit card,100.68,2823.71,No
CUST-0994,Female,0,28.0,Yes,Fiber optic,Two year,Yes,Electronic check,104.45,2942.93,No
CUST-0687,Female,1,59.0,No,Fiber optic,Month-to-month,No,Mailed check,109.94,6390.74,Yes
CUST-0958,Male,0,65.0,yEs,DSL,Month-to-month,No,Electronic check,36.69,2460.02,Yes
CUST-0190,Male,0,16.0,Yes,DSL,Month-to-month,Yes,Credit card,67.96,1037.9,No
CUST-0783,  Male  ,0,44.0,Yes,DSL,Two year,nO,Electronic check,39.9,1758.25,no
CUST-0976,Male,1,21.0,No,FiberOptic,One year,Yes,Mailed check,94.18,2072.38,No
CUST-0700,Male,0,6.0,Yes,DSL,One year,Yes,Credit card,,548.2,yEs
CUST-0476,Female,0,69.0,Yes,No,Month-to-month,No,Electronic check,76.36,5031.76,Yes
CUST-0682,Male,1,24.0,Yes,dsl,month to month,No,Electronic check,105.74,2489.89,Yes
CUST-0511,Female,0,51.0,Yes,None,One year,No,Bank transfer,92.65,N/A,No
CUST-0059,Male,0,5.0,Yes,DSL,Month-to-month,yEs,Electronic check,109.27,564.13,Yes
CUST-0475,Female,0,50.0,Yes,DSL,Month-to-month,yEs,Mailed check,20.93,1068.4,no
CUST-0561,Female,0,,Yes,No,Two year,Yes,Credit card,,927.4,No
CUST-0857,Male,0,53.0,Yes,DSL,Month-to-month,No,  Mailed check  ,22.77,1226.04,No
CUST-0748,  Female  ,0,47.0,Yes,DSL,two year,Yes,Credit card,70.01,3389.45,No
CUST-0253,Female,0,52.0,yEs,DSL,month-to-month,Yes,Bank transfer,57.39,2994.41,Yes
CUST-0022,Male,0,15.0,yes,no,Month-to-month,Yes,Credit card,92.51,1377.68,YES
CUST-0314,Female,0,1.0,Yes,DSL,Two year,No,Credit card,103.78,99.9,nO
CUST-0460,Male,0,18.0,Yes,DSL,Month-to-month,NO,  Bank transfer  ,98.48,1741.56,yEs
CUST-0161,Male,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.99,528.72,No
CUST-0277,Female,0,,Yes,No,Month-to-month,Yes,Bank transfer,28.21,1889.42,Yes
CUST-0956,Male,1,53.0,Yes,Fiber optic,One year,yes,Bank transfer,27.44,1480.59,No
CUST-0192,Female,0,66.0,Yes,Fiber optic,One Year,Yes,Electronic check,105.63,7114.84,No
CUST-0386,Female,0,28.0,Yes,DSL,Two year,No,Electronic check,99.71,2673.67,No
CUST-0806,Female,0,16.0,yes,DSL,Two year,Yes,Bank transfer,46.38,761.91,No
CUST-0414,Female,0,55.0,No,DSL,Month-to-month,Yes,Electronic check,66.23,3554.73,Yes
CUST-0492,Female,0,42.0,Yes,DSL,Month-to-month,Yes,Bank transfer,,N/A,yes
CUST-0344,Male,0,54.0,yEs,DSL,Month-to-month,Yes,Bank transfer,67.41,3733.86,No
CUST-0770,Female,0,44.0,Yes,Fiber optic,One year,Yes,Bank transfer,55.53,2545.32,No
CUST-0309,Female,0,45.0,Yes,Fiber optic,Month-to-month,No,Electronic check,72.42,3271.21,No
CUST-0662,Female,0,21.0,Yes,DSL,Two year,No,Electronic check,107.24,2161.51,No
CUST-0131,Male,0,70.0,Yes,DSL,One year,No,Credit card,85.06,5830.67,No
CUST-0664,Male,0,-1.0,Yes,DSL,Month-to-month,Yes,Mailed check,52.17,,No
CUST-0872,Male,0,-3.0,Yes,No,1 year,Yes,  Electronic check  ,86.3,4684.72,Yes
CUST-0088,Female,0,26.0,Yes,DSL,One year,Yes,Electronic check,51.68,1369.73,No
CUST-0331,Male,0,49.0,Yes,Fiber optic,Two year,Yes,Electronic check,85.39,4305.4,No
CUST-0467,Male,1,69.0,Yes,DSl,Two year,Yes,Electronic check,95.0,6689.62,No
CUST-0122,Female,1,3.0,Yes,No,Two year,Yes,Electronic check,25.08,77.2,No
CUST-0861,  Female  ,0,49.0,Yes,DSL,month-to-month,No,  Credit card  ,103.84,5307.47,No
